label	review
others	your fav or not i do not even like cooking for myself tell me your favorite hero
happy	i am just a genius, what to say haha nufn as such .. haha something as such ..
happy	hey this is not fair. stop it! not funny. hahaha i found it funny hahaha. fine fine. you win.
angry	what is a listicle was my query 5 reasons why should be made to pay 50 crore fine. you are dumb
others	damn you are in relation too sadness sadness that was one show which deserved all the awards but got none which show
others	how did you know about me you told me before you left my house this afternoon. duh... rely
others	are you mad i know, how have you just realised sexy
sad	i respect you i admire you. sry if i have hurt you
others	can you find out price of lenovo tab for 10 plus the spot gold price is 1152.5 in inr
sad	you are ignoring my sad mood. you said you were tired of me there is no vacations
angry	i do not want to talk with you. i know you will talk to me tomorrow please do not reply.
others	cool pretty as always smile how you doin'?!
angry	i will give you done i will fuck you before marriage
sad	you do not need to be sorry. my boyfriend doesnt even love uhmm why would i wish? actually i want to die
angry	then whi what does that mean? you are a fool
sad	great what is great in that?? i am really very stressed
sad	so are you neglecting me ofc, anything is better than my heart breaks
others	number add very fast quickly please send you
happy	chatting with you is exciting so much fun! smile yup
angry	why are they so selfish because of low self esteem it is contradictory
others	you have said noo yeah i lied why dear
others	tell meee tell me that you need meee i need you babyyy
happy	i'am sorry smile no no! just kidding.. funny
angry	i hate answering something for questions why do not you answer them ? smile at present i am
happy	ha i am joking well all know it ;) like
sad	okay hello! how are you? i am ugly too
others	any think i would not know like romance and sex can you
others	my phone how.. find my iphone app if you have iphone no i do not have..
sad	duh but why i'am sad
happy	what is updarling what is the good news? :p nufn special but i got a new job
angry	you are a new person i am trying to get to know. i am exactly the opposite unhappy oh really ok go to hell
others	not interested of you will be eventually. your not hot
angry	you are a donkey how dare you you stupid girl
sad	she also giving me the same importance emphasis on the little? but we are getting some troubles
sad	my girlfriend is married another guy you had a girlfriend while you had a fiance? it is so bad
others	what do you say by accident. i love you
happy	i am very happy you are a bully and you
sad	nufn i jus said hawa gawai , give me aside why the said faces because i was feeling like a fool at that time
happy	i always do that you are my inner voice only. like yeah that is great
happy	thanks for the compliment it is my pleasure.... smile fantastic
happy	so that is out of question not at this point.
happy	you are so funny hahahah you are so cute really
happy	i wanna laugh wait who are you?
sad	me sad i am not sad. we might have something good in these five years. i am sad
others	when when it comes to you.... never why
happy	say something about you i do not rent
others	how it is possible was it a ghost of a goat? both
angry	then you are same like daniels i know smile ya a porn laughing out loud or loads of love bitch i do not talk with bitches like you
angry	ok now you are being rude stop being so rude you are
happy	not mean i that you just saying it is funny
angry	you get lost getting on now laughing out loud or loads of love get lost man
angry	other bots smarter than you now i am judging your intelligence and judgement that is rude babe
sad	umm what! i am sad
others	i do not know not asking what you know, but what you think. i think kidding smile
sad	seriously? yup seriously it hurt me
sad	bff not boyfriend i am good, what about you bff ? heart broken
others	can we talk on voice yeaaahhhhh ssaayyyyy but how
sad	ok hello! how are you? battery low my phon
happy	not recently last movie i watched was padmavat great soundtrack, great cinematography, great writing. so much awesome in that film yes it was a nice movie
